motif	num_nodes	forward_burning_p	num_nodes	mean	perc_err
1	200	0.1	292	398
2	200	0.1	0	0
3	200	0.1	19	4
4	200	0.1	0	0
5	200	0.1	0	0
6	200	0.1	0	0
7	200	0.1	0	0
8	200	0.1	0	0
9	200	0.1	225	236
10	200	0.1	0	0
11	200	0.1	0	1
12	200	0.1	0	4
13	200	0.1	21	129
1	200	0.1	296	402
2	200	0.1	0	0
3	200	0.1	19	4
4	200	0.1	0	0
5	200	0.1	0	0
6	200	0.1	0	0
7	200	0.1	0	0
8	200	0.1	0	0
9	200	0.1	246	236
10	200	0.1	0	0
11	200	0.1	0	1
12	200	0.1	0	4
13	200	0.1	19	127
1	200	0.1	269	377
2	200	0.1	0	0
3	200	0.1	23	4
4	200	0.1	0	0
5	200	0.1	0	0
6	200	0.1	0	0
7	200	0.1	0	0
8	200	0.1	0	0
9	200	0.1	243	242
10	200	0.1	0	0
11	200	0.1	0	1
12	200	0.1	0	4
13	200	0.1	24	133
1	200	0.1	284	392
2	200	0.1	0	0
3	200	0.1	21	4
4	200	0.1	0	0
5	200	0.1	0	0
6	200	0.1	0	0
7	200	0.1	0	0
8	200	0.1	0	0
9	200	0.1	229	240
10	200	0.1	0	0
11	200	0.1	0	1
12	200	0.1	0	4
13	200	0.1	23	132
1	200	0.3	790	927
2	200	0.3	0	0
3	200	0.3	104	17
4	200	0.3	0	0
5	200	0.3	0	0
6	200	0.3	0	0
7	200	0.3	0	0
8	200	0.3	0	0
9	200	0.3	369	401
10	200	0.3	0	0
11	200	0.3	0	3
12	200	0.3	0	13
13	200	0.3	118	258
1	200	0.3	658	790
2	200	0.3	0	0
3	200	0.3	78	14
4	200	0.3	0	0
5	200	0.3	0	0
6	200	0.3	0	0
7	200	0.3	0	0
8	200	0.3	0	0
9	200	0.3	341	370
10	200	0.3	0	0
11	200	0.3	0	3
12	200	0.3	0	10
13	200	0.3	105	240
1	200	0.3	685	824
2	200	0.3	0	0
3	200	0.3	101	15
4	200	0.3	0	0
5	200	0.3	0	0
6	200	0.3	0	0
7	200	0.3	0	0
8	200	0.3	0	0
9	200	0.3	394	412
10	200	0.3	0	0
11	200	0.3	0	3
12	200	0.3	0	11
13	200	0.3	125	267
1	200	0.3	845	987
2	200	0.3	0	1
3	200	0.3	113	19
4	200	0.3	0	0
5	200	0.3	0	0
6	200	0.3	0	0
7	200	0.3	0	0
8	200	0.3	0	0
9	200	0.3	380	432
10	200	0.3	0	0
11	200	0.3	0	4
12	200	0.3	0	14
13	200	0.3	142	288
1	200	0.5	2466	2655
2	200	0.5	0	2
3	200	0.5	269	77
4	200	0.5	0	0
5	200	0.5	0	0
6	200	0.5	0	2
7	200	0.5	0	0
8	200	0.5	0	0
9	200	0.5	577	820
10	200	0.5	0	0
11	200	0.5	0	11
12	200	0.5	0	54
13	200	0.5	385	585
1	200	0.5	3497	3675
2	200	0.5	0	2
3	200	0.5	286	110
4	200	0.5	0	0
5	200	0.5	0	0
6	200	0.5	0	5
7	200	0.5	0	1
8	200	0.5	0	0
9	200	0.5	579	772
10	200	0.5	0	0
11	200	0.5	0	11
12	200	0.5	0	72
13	200	0.5	392	586
1	200	0.5	4127	4303
2	200	0.5	0	2
3	200	0.5	278	119
4	200	0.5	0	0
5	200	0.5	0	0
6	200	0.5	0	6
7	200	0.5	0	1
8	200	0.5	0	0
9	200	0.5	550	784
10	200	0.5	0	0
11	200	0.5	0	10
12	200	0.5	0	85
13	200	0.5	350	545
1	200	0.5	3665	3833
2	200	0.5	0	2
3	200	0.5	237	104
