motif	num_nodes	barabasi_degree	num_nodes	mean	perc_err
1	1000	6	0	17901
2	1000	6	0	35
1	1000	6	0	17901
2	1000	6	0	35
1	1000	6	0	17901
2	1000	6	0	35
1	1000	6	0	17901
2	1000	6	0	35
1	1000	6	0	17901
2	1000	6	0	35
1	1000	6	0	17901
2	1000	6	0	35
1	1000	6	0	17901
2	1000	6	0	35
1	1000	6	0	17901
2	1000	6	0	35
1	1000	6	0	17901
2	1000	6	0	35
1	1000	6	0	17901
2	1000	6	0	35
1	1000	6	0	17901
2	1000	6	0	35
1	1000	6	0	17901
2	1000	6	0	35
1	1000	6	0	17901
2	1000	6	0	35
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	1	0	2498
2	5000	1	0	0
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	2	0	9994
2	5000	2	0	1
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	3	0	22484
2	5000	3	0	4
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	5000	6	0	89901
2	5000	6	0	35
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	1	0	4999
2	10000	1	0	0
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	2	0	19994
2	10000	2	0	1
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	3	0	44984
2	10000	3	0	4
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	10000	6	0	179901
2	10000	6	0	35
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	1	0	9999
2	20000	1	0	0
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	2	0	39994
2	20000	2	0	1
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	3	0	89984
2	20000	3	0	4
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
1	20000	6	0	359901
2	20000	6	0	35
